benchmark,prior,matrix_seed,run_seed,method,n_questions,window_begin,window_end,total_downward_pp,maximum_drawdown_pp,switches,largest_drop_pp,mean_drawdown_pp,mean_regret_pp,final_regret_pp,downward_jumps,jumps_ge_2pp,any_jump_ge_2pp
mmlu_global_facts,dataset,1,8,posterior_mean,100,0.01,0.1,93.00000000000006,23.000000000000004,62,22.000000000000004,0.9235555555555536,2.39792592592593,0.0,25,17,1
mmlu_global_facts,dataset,1,8,gaussian_lcb_1.645,100,0.01,0.1,27.000000000000025,6.000000000000005,29,5.000000000000004,0.7902222222222228,2.2865185185185233,0.0,11,6,1
mmlu_global_facts,dataset,1,9,posterior_mean,100,0.01,0.1,39.000000000000036,7.000000000000006,66,7.000000000000006,1.1893333333333347,2.4385185185185234,0.0,29,5,1
mmlu_global_facts,dataset,1,9,gaussian_lcb_1.645,100,0.01,0.1,20.000000000000018,2.0000000000000018,36,2.0000000000000018,0.6530370370370365,2.4820740740740783,0.0,17,3,1
mmlu_global_facts,dataset,1,10,posterior_mean,100,0.01,0.1,67.00000000000006,6.000000000000005,68,6.000000000000005,0.2580740740740736,2.22251851851852,0.0,30,19,1
mmlu_global_facts,dataset,1,10,gaussian_lcb_1.645,100,0.01,0.1,13.00000000000001,6.000000000000005,21,6.000000000000005,0.016000000000000555,2.2091851851851882,0.0,7,2,1
mmlu_global_facts,dataset,1,11,posterior_mean,100,0.01,0.1,94.00000000000009,6.000000000000005,110,5.000000000000004,0.8844444444444458,2.9256296296296314,1.0000000000000009,43,30,1
mmlu_global_facts,dataset,1,11,gaussian_lcb_1.645,100,0.01,0.1,30.00000000000003,4.0000000000000036,45,4.0000000000000036,0.7988148148148162,2.8577777777777795,1.0000000000000009,15,10,1
mmlu_global_facts,dataset,1,12,posterior_mean,100,0.01,0.1,105.00000000000007,21.000000000000004,81,20.0,1.959703703703704,2.8186666666666698,0.0,37,23,1
mmlu_global_facts,dataset,1,12,gaussian_lcb_1.645,100,0.01,0.1,39.000000000000036,4.0000000000000036,45,4.0000000000000036,1.8485925925925921,2.8168888888888914,0.0,19,13,1
mmlu_global_facts,dataset,1,13,posterior_mean,100,0.01,0.1,79.00000000000007,8.000000000000007,81,7.000000000000006,2.396444444444448,2.5244444444444496,0.0,33,23,1
mmlu_global_facts,dataset,1,13,gaussian_lcb_1.645,100,0.01,0.1,23.00000000000002,7.000000000000006,23,4.0000000000000036,2.348740740740745,2.478518518518524,0.0,9,7,1
mmlu_global_facts,dataset,1,14,posterior_mean,100,0.01,0.1,54.00000000000003,23.0,77,20.999999999999996,1.142518518518516,3.499555555555559,1.0000000000000009,20,9,1
mmlu_global_facts,dataset,1,14,gaussian_lcb_1.645,100,0.01,0.1,15.000000000000014,2.0000000000000018,33,2.0000000000000018,0.6767407407407406,3.4912592592592646,1.0000000000000009,9,6,1
mmlu_global_facts,dataset,1,15,posterior_mean,100,0.01,0.1,66.00000000000006,5.000000000000004,97,4.0000000000000036,1.1294814814814822,2.892740740740746,1.0000000000000009,36,18,1
mmlu_global_facts,dataset,1,15,gaussian_lcb_1.645,100,0.01,0.1,30.00000000000003,4.0000000000000036,42,3.0000000000000027,1.095111111111112,2.858370370370375,1.0000000000000009,16,9,1
mmlu_global_facts,dataset,1,16,posterior_mean,100,0.01,0.1,72.00000000000006,5.000000000000004,87,5.000000000000004,1.142814814814816,2.752296296296298,2.0000000000000018,35,22,1
mmlu_global_facts,dataset,1,16,gaussian_lcb_1.645,100,0.01,0.1,31.00000000000003,4.0000000000000036,42,3.0000000000000027,0.9090370370370388,2.7205925925925953,2.0000000000000018,17,12,1
mmlu_global_facts,dataset,1,17,posterior_mean,100,0.01,0.1,46.00000000000004,6.000000000000005,66,6.000000000000005,2.0029629629629673,3.6183703703703776,1.0000000000000009,24,12,1
mmlu_global_facts,dataset,1,17,gaussian_lcb_1.645,100,0.01,0.1,15.000000000000014,3.0000000000000027,41,3.0000000000000027,0.248592592592593,3.602074074074081,1.0000000000000009,8,4,1
mmlu_global_facts,dataset,1,18,posterior_mean,100,0.01,0.1,123.00000000000009,17.000000000000004,85,17.000000000000004,0.30844444444444585,0.4337777777777793,0.0,34,29,1
mmlu_global_facts,dataset,1,18,gaussian_lcb_1.645,100,0.01,0.1,47.00000000000004,6.000000000000005,34,6.000000000000005,0.6788148148148148,0.8044444444444443,0.0,15,12,1
mmlu_global_facts,dataset,1,19,posterior_mean,100,0.01,0.1,38.00000000000002,8.999999999999996,43,7.9999999999999964,0.5214814814814825,1.9552592592592621,0.0,17,10,1
mmlu_global_facts,dataset,1,19,gaussian_lcb_1.645,100,0.01,0.1,21.000000000000007,8.999999999999996,23,7.9999999999999964,0.4971851851851855,1.936296296296299,0.0,8,5,1
mmlu_global_facts,default,1,0,posterior_mean,100,0.01,0.1,191.00000000000006,32.0,82,32.0,2.639407407407409,3.9845925925925965,4.0000000000000036,39,28,1
mmlu_global_facts,default,1,0,gaussian_lcb_1.645,100,0.01,0.1,40.00000000000002,16.000000000000004,36,9.999999999999998,2.268148148148149,3.9463703703703743,4.0000000000000036,17,11,1
mmlu_global_facts,default,1,1,posterior_mean,100,0.01,0.1,58.00000000000003,20.0,47,19.0,0.4038518518518516,3.276740740740746,3.0000000000000027,22,12,1
mmlu_global_facts,default,1,1,gaussian_lcb_1.645,100,0.01,0.1,18.000000000000014,5.000000000000004,28,5.000000000000004,0.2693333333333335,3.2201481481481538,1.0000000000000009,12,3,1
mmlu_global_facts,default,1,2,posterior_mean,100,0.01,0.1,106.00000000000006,26.0,49,24.000000000000004,0.5943703703703678,3.562962962962964,0.0,21,15,1
mmlu_global_facts,default,1,2,gaussian_lcb_1.645,100,0.01,0.1,33.00000000000002,9.999999999999998,26,9.999999999999998,0.686518518518519,3.6551111111111148,7.000000000000006,12,7,1
mmlu_global_facts,default,1,3,posterior_mean,100,0.01,0.1,51.00000000000002,16.000000000000004,34,14.000000000000002,0.8008888888888904,9.567407407407384,3.0000000000000027,17,9,1
mmlu_global_facts,default,1,3,gaussian_lcb_1.645,100,0.01,0.1,22.000000000000007,13.0,13,10.999999999999998,0.7934814814814826,9.559999999999976,3.0000000000000027,6,5,1
mmlu_global_facts,default,1,4,posterior_mean,100,0.01,0.1,40.000000000000036,7.000000000000006,34,5.000000000000004,2.1194074074074107,3.383407407407407,5.000000000000004,15,13,1
mmlu_global_facts,default,1,4,gaussian_lcb_1.645,100,0.01,0.1,23.00000000000002,5.000000000000004,18,5.000000000000004,2.1226666666666696,3.3866666666666654,5.000000000000004,9,8,1
mmlu_global_facts,default,1,5,posterior_mean,100,0.01,0.1,28.000000000000025,6.000000000000005,39,4.0000000000000036,1.4219259259259287,3.702518518518525,4.0000000000000036,13,8,1
mmlu_global_facts,default,1,5,gaussian_lcb_1.645,100,0.01,0.1,17.000000000000014,4.0000000000000036,23,3.0000000000000027,1.4106666666666685,3.6912592592592652,4.0000000000000036,9,5,1
mmlu_global_facts,default,1,6,posterior_mean,100,0.01,0.1,39.000000000000036,5.000000000000004,20,5.000000000000004,0.1019259259259269,0.1019259259259269,0.0,10,10,1
mmlu_global_facts,default,1,6,gaussian_lcb_1.645,100,0.01,0.1,17.000000000000014,5.000000000000004,8,5.000000000000004,0.08266666666666668,0.08266666666666668,0.0,4,4,1
mmlu_global_facts,default,1,7,posterior_mean,100,0.01,0.1,78.00000000000003,21.999999999999996,36,21.999999999999996,6.060740740740747,8.721185185185181,2.0000000000000018,17,13,1
mmlu_global_facts,default,1,7,gaussian_lcb_1.645,100,0.01,0.1,64.00000000000001,21.999999999999996,18,21.999999999999996,6.049185185185194,8.71437037037037,2.0000000000000018,9,8,1
mmlu_global_facts,default,1,8,posterior_mean,100,0.01,0.1,45.000000000000014,26.0,25,26.0,0.9798518518518526,2.6906666666666648,2.0000000000000018,10,8,1
mmlu_global_facts,default,1,8,gaussian_lcb_1.645,100,0.01,0.1,9.000000000000007,3.0000000000000027,9,3.0000000000000027,0.9691851851851878,2.6799999999999997,2.0000000000000018,4,4,1
mmlu_global_facts,default,1,9,posterior_mean,100,0.01,0.1,28.000000000000025,5.000000000000004,30,5.000000000000004,2.2263703703703723,4.220148148148154,4.0000000000000036,10,6,1
mmlu_global_facts,default,1,9,gaussian_lcb_1.645,100,0.01,0.1,15.000000000000014,4.0000000000000036,14,4.0000000000000036,1.9173333333333344,4.224888888888895,4.0000000000000036,5,4,1
mmlu_global_facts,default,1,10,posterior_mean,100,0.01,0.1,48.00000000000003,14.000000000000002,37,14.000000000000002,1.4850370370370385,3.1543703703703754,4.0000000000000036,18,12,1
mmlu_global_facts,default,1,10,gaussian_lcb_1.645,100,0.01,0.1,24.00000000000001,14.000000000000002,19,14.000000000000002,1.360000000000002,3.360000000000005,4.0000000000000036,8,4,1
mmlu_global_facts,default,1,11,posterior_mean,100,0.01,0.1,52.000000000000036,7.9999999999999964,47,5.999999999999995,1.953185185185186,3.5828148148148227,4.0000000000000036,22,13,1
mmlu_global_facts,default,1,11,gaussian_lcb_1.645,100,0.01,0.1,17.000000000000014,6.000000000000005,21,3.0000000000000027,1.52355555555556,3.9345185185185274,4.0000000000000036,9,5,1
mmlu_global_facts,default,1,12,posterior_mean,100,0.01,0.1,29.00000000000001,15.999999999999998,20,15.999999999999998,0.735703703703706,10.688888888888895,2.0000000000000018,10,4,1
mmlu_global_facts,default,1,12,gaussian_lcb_1.645,100,0.01,0.1,7.000000000000006,3.0000000000000027,12,2.0000000000000018,0.7285925925925943,10.681777777777784,2.0000000000000018,6,1,1
mmlu_global_facts,default,1,13,posterior_mean,100,0.01,0.1,31.0,17.0,24,17.0,0.3034074074074077,9.045037037037034,2.0000000000000018,7,4,1
mmlu_global_facts,default,1,13,gaussian_lcb_1.645,100,0.01,0.1,4.999999999999993,4.999999999999993,8,4.999999999999993,0.0014814814814815475,8.807407407407421,2.0000000000000018,1,1,1
mmlu_global_facts,default,1,14,posterior_mean,100,0.01,0.1,50.00000000000002,18.0,37,15.999999999999998,1.3262222222222237,3.854814814814821,3.0000000000000027,14,12,1
mmlu_global_facts,default,1,14,gaussian_lcb_1.645,100,0.01,0.1,17.000000000000014,5.000000000000004,22,4.0000000000000036,0.4639999999999999,3.6554074074074125,3.0000000000000027,8,5,1
mmlu_global_facts,default,1,15,posterior_mean,100,0.01,0.1,71.00000000000001,19.0,44,17.0,1.2942222222222242,3.7128888888888922,3.0000000000000027,19,12,1
mmlu_global_facts,default,1,15,gaussian_lcb_1.645,100,0.01,0.1,29.000000000000014,12.0,26,12.0,1.2459259259259274,3.664592592592598,3.0000000000000027,11,5,1
mmlu_global_facts,default,1,16,posterior_mean,100,0.01,0.1,35.00000000000002,12.0,35,12.0,0.6385185185185182,9.019259259259252,2.0000000000000018,11,7,1
mmlu_global_facts,default,1,16,gaussian_lcb_1.645,100,0.01,0.1,20.000000000000007,12.0,18,12.0,0.6325925925925926,9.013333333333327,2.0000000000000018,5,3,1
mmlu_global_facts,default,1,17,posterior_mean,100,0.01,0.1,51.00000000000002,19.999999999999996,43,17.999999999999993,0.6222222222222229,3.553481481481483,2.0000000000000018,18,10,1
mmlu_global_facts,default,1,17,gaussian_lcb_1.645,100,0.01,0.1,34.00000000000001,19.999999999999996,19,17.999999999999993,0.029629629629629773,3.554074074074076,2.0000000000000018,7,5,1
mmlu_global_facts,default,1,18,posterior_mean,100,0.01,0.1,51.00000000000002,24.999999999999993,29,24.999999999999993,6.3170370370370375,9.358814814814828,5.000000000000004,12,8,1
mmlu_global_facts,default,1,18,gaussian_lcb_1.645,100,0.01,0.1,38.00000000000001,24.999999999999993,21,24.999999999999993,5.321185185185195,9.425481481481498,5.000000000000004,9,4,1
mmlu_global_facts,default,1,19,posterior_mean,100,0.01,0.1,46.00000000000002,26.0,33,26.0,1.6799999999999984,2.6800000000000037,1.0000000000000009,10,6,1
mmlu_global_facts,default,1,19,gaussian_lcb_1.645,100,0.01,0.1,12.00000000000001,5.000000000000004,20,5.000000000000004,2.2595555555555564,3.259555555555563,4.0000000000000036,4,3,1
mmlu_high_school_biology,dataset,1,0,posterior_mean,310,0.01,0.1,72.90322580645163,8.064516129032251,116,8.064516129032251,0.015508536632365918,0.5540216595367475,0.0,42,12,1
mmlu_high_school_biology,dataset,1,0,gaussian_lcb_1.645,310,0.01,0.1,3.5483870967742304,0.967741935483879,47,0.967741935483879,0.0013874436351023474,0.5417504913862871,0.0,9,0,0
mmlu_high_school_biology,dataset,1,1,posterior_mean,310,0.01,0.1,53.225806451612975,7.096774193548383,100,7.096774193548383,0.020688326203414664,0.10788145064939941,0.0,44,2,1
mmlu_high_school_biology,dataset,1,1,gaussian_lcb_1.645,310,0.01,0.1,6.774193548387119,1.2903225806451646,26,1.2903225806451646,0.00345319304736583,0.09092380622037105,0.0,10,0,0
mmlu_high_school_biology,dataset,1,2,posterior_mean,310,0.01,0.1,89.03225806451614,6.451612903225801,113,6.451612903225801,0.027594712298146556,0.16098970979303995,0.0,50,14,1
mmlu_high_school_biology,dataset,1,2,gaussian_lcb_1.645,310,0.01,0.1,7.4193548387096575,2.580645161290318,30,2.580645161290318,0.0014799398774424965,0.13546074690715687,0.0,12,1,1
mmlu_high_school_biology,dataset,1,3,posterior_mean,310,0.01,0.1,33.22580645161297,2.2580645161290325,62,2.2580645161290325,0.008293829729833864,0.14404748140440093,0.0,28,1,1
mmlu_high_school_biology,dataset,1,3,gaussian_lcb_1.645,310,0.01,0.1,0.9677419354838679,0.6451612903225823,10,0.6451612903225823,9.249624234015408e-05,0.13686360658264896,0.0,2,0,0
mmlu_high_school_biology,dataset,1,4,posterior_mean,310,0.01,0.1,41.29032258064519,3.2258064516129004,77,3.2258064516129004,0.017389293559949077,0.017389293559949077,0.0,36,3,1
mmlu_high_school_biology,dataset,1,4,gaussian_lcb_1.645,310,0.01,0.1,5.806451612903219,1.2903225806451646,23,1.2903225806451646,0.0013566115543222632,0.0013566115543222632,0.0,9,0,0
mmlu_high_school_biology,dataset,1,5,posterior_mean,310,0.01,0.1,37.74193548387095,2.580645161290318,81,2.580645161290318,0.019732531699232964,0.02127413573823554,0.0,40,2,1
mmlu_high_school_biology,dataset,1,5,gaussian_lcb_1.645,310,0.01,0.1,6.7741935483870535,1.2903225806451646,26,1.2903225806451646,0.0019424210891432396,0.0019424210891432396,0.0,13,0,0
mmlu_high_school_biology,dataset,1,6,posterior_mean,310,0.01,0.1,36.77419354838713,2.9032258064516148,68,2.9032258064516148,0.013119050371911986,0.09924846803098501,0.0,30,3,1
mmlu_high_school_biology,dataset,1,6,gaussian_lcb_1.645,310,0.01,0.1,4.838709677419361,0.9677419354838679,38,0.9677419354838679,0.0008478822214514228,0.08716229236520474,0.0,13,0,0
mmlu_high_school_biology,dataset,1,7,posterior_mean,310,0.01,0.1,45.48387096774189,7.096774193548383,83,7.096774193548383,0.01597101784406671,0.13427371179712513,0.0,41,1,1
mmlu_high_school_biology,dataset,1,7,gaussian_lcb_1.645,310,0.01,0.1,4.193548387096769,0.9677419354838679,13,0.9677419354838679,0.002065749412263491,0.12086175665780274,0.0,6,0,0
mmlu_high_school_biology,dataset,1,8,posterior_mean,310,0.01,0.1,52.580645161290526,3.548387096774197,99,3.548387096774197,0.01893089759895189,0.3415115427602375,0.3225806451612856,41,6,1
mmlu_high_school_biology,dataset,1,8,gaussian_lcb_1.645,310,0.01,0.1,1.935483870967758,0.967741935483879,20,0.967741935483879,0.0002774887270204654,0.32285813388830603,0.3225806451612856,2,0,0
mmlu_high_school_biology,dataset,1,9,posterior_mean,310,0.01,0.1,39.354838709677594,5.161290322580648,106,5.161290322580648,0.014583574208964464,0.4794234400894091,0.3225806451612856,47,5,1
mmlu_high_school_biology,dataset,1,9,gaussian_lcb_1.645,310,0.01,0.1,3.5483870967742526,0.3225806451612967,27,0.3225806451612967,0.0012332832312020817,0.4678614097968896,0.3225806451612856,11,0,0
mmlu_high_school_biology,dataset,1,10,posterior_mean,310,0.01,0.1,38.06451612903222,6.129032258064515,47,6.129032258064515,0.007831348518133198,0.007831348518133198,0.0,19,6,1
mmlu_high_school_biology,dataset,1,10,gaussian_lcb_1.645,310,0.01,0.1,1.2903225806451535,0.9677419354838679,17,0.9677419354838679,0.00012332832312020507,0.00012332832312020507,0.0,2,0,0
mmlu_high_school_biology,dataset,1,11,posterior_mean,310,0.01,0.1,36.1290322580645,6.774193548387098,39,6.774193548387098,0.012579488958260977,0.012579488958260977,0.0,18,5,1
mmlu_high_school_biology,dataset,1,11,gaussian_lcb_1.645,310,0.01,0.1,0.9677419354838568,0.3225806451612856,9,0.3225806451612856,0.0003699849693606121,0.0003699849693606121,0.0,3,0,0
mmlu_high_school_biology,dataset,1,12,posterior_mean,310,0.01,0.1,26.45161290322585,4.516129032258065,66,4.516129032258065,0.006659729448491135,0.3411107257101002,0.0,27,4,1
mmlu_high_school_biology,dataset,1,12,gaussian_lcb_1.645,310,0.01,0.1,2.2580645161290214,0.3225806451612967,24,0.3225806451612967,0.001325779473542204,0.3372875476933738,0.0,7,0,0
mmlu_high_school_biology,dataset,1,13,posterior_mean,310,0.01,0.1,45.16129032258062,5.8064516129032295,86,5.8064516129032295,0.019886692103133288,0.09251165838054386,0.0,41,6,1
mmlu_high_school_biology,dataset,1,13,gaussian_lcb_1.645,310,0.01,0.1,9.677419354838712,1.9354838709677469,26,1.9354838709677469,0.0020349173314834455,0.07641731221335693,0.0,11,0,0
mmlu_high_school_biology,dataset,1,14,posterior_mean,310,0.01,0.1,32.258064516129046,2.2580645161290325,68,2.2580645161290325,0.011562030292519301,0.07640189617296694,0.0,31,4,1
mmlu_high_school_biology,dataset,1,14,gaussian_lcb_1.645,310,0.01,0.1,2.580645161290307,0.6451612903225823,18,0.6451612903225823,0.0006166416156010285,0.06548733957682872,0.0,6,0,0
mmlu_high_school_biology,dataset,1,15,posterior_mean,310,0.01,0.1,42.580645161290555,8.064516129032262,87,8.064516129032262,0.021644120707596318,0.3442247658688818,0.3225806451612856,37,3,1
mmlu_high_school_biology,dataset,1,15,gaussian_lcb_1.645,310,0.01,0.1,4.516129032258132,0.967741935483879,31,0.967741935483879,0.0009557945041816109,0.3235364396654672,0.3225806451612856,10,0,0
mmlu_high_school_biology,dataset,1,16,posterior_mean,310,0.01,0.1,43.54838709677421,2.580645161290318,84,2.580645161290318,0.01489189501676496,0.015030639380275192,0.0,37,4,1
mmlu_high_school_biology,dataset,1,16,gaussian_lcb_1.645,310,0.01,0.1,3.548387096774186,1.6129032258064502,11,1.6129032258064502,0.0007091378579411877,0.0007091378579411877,0.0,4,0,0
mmlu_high_school_biology,dataset,1,17,posterior_mean,310,0.01,0.1,20.322580645161324,1.9354838709677469,82,1.9354838709677469,0.007831348518133205,0.24667206228080274,0.0,24,0,0
mmlu_high_school_biology,dataset,1,17,gaussian_lcb_1.645,310,0.01,0.1,3.8709677419354716,1.2903225806451646,26,1.2903225806451646,0.0004933132924808203,0.24106062357883326,0.0,6,0,0
mmlu_high_school_biology,dataset,1,18,posterior_mean,310,0.01,0.1,30.967741935483883,6.774193548387098,63,6.774193548387098,0.009804601688056384,0.2666974987474468,0.0,24,1,1
mmlu_high_school_biology,dataset,1,18,gaussian_lcb_1.645,310,0.01,0.1,7.096774193548406,1.6129032258064613,25,1.6129032258064613,0.002528230623964232,0.2612402204493777,0.0,9,0,0
mmlu_high_school_biology,dataset,1,19,posterior_mean,310,0.01,0.1,31.93548387096776,3.548387096774197,48,3.548387096774197,0.0061972482367903476,0.0061972482367903476,0.0,21,6,1
mmlu_high_school_biology,dataset,1,19,gaussian_lcb_1.645,310,0.01,0.1,1.6129032258064502,1.2903225806451646,6,1.2903225806451646,0.00015416040390025713,0.00015416040390025713,0.0,2,0,0
mmlu_high_school_biology,default,1,0,posterior_mean,310,0.01,0.1,92.90322580645162,7.096774193548394,138,6.451612903225811,0.18434501098392872,0.7556942999190644,0.0,64,12,1
mmlu_high_school_biology,default,1,0,gaussian_lcb_1.645,310,0.01,0.1,20.645161290322566,2.580645161290318,38,2.580645161290318,0.15755193278606405,0.740278259529039,0.0,16,4,1
mmlu_high_school_biology,default,1,1,posterior_mean,310,0.01,0.1,110.32258064516131,7.096774193548383,178,6.451612903225801,0.24139977646741453,0.6080857131845688,0.0,81,7,1
mmlu_high_school_biology,default,1,1,gaussian_lcb_1.645,310,0.01,0.1,8.064516129032285,1.9354838709677358,33,1.6129032258064502,0.1795352063822408,0.5548078775966397,0.0,13,0,0
mmlu_high_school_biology,default,1,2,posterior_mean,310,0.01,0.1,117.09677419354843,8.064516129032262,211,7.41935483870968,0.2934443288241419,0.7496357960457842,0.0,92,11,1
mmlu_high_school_biology,default,1,2,gaussian_lcb_1.645,310,0.01,0.1,10.645161290322601,1.2903225806451646,33,1.2903225806451646,0.12385246849346639,0.7145797201988658,0.0,11,0,0
mmlu_high_school_biology,default,1,3,posterior_mean,310,0.01,0.1,89.67741935483875,4.8387096774193505,143,4.8387096774193505,0.041438316568389304,0.3615061471461057,0.0,70,7,1
mmlu_high_school_biology,default,1,3,gaussian_lcb_1.645,310,0.01,0.1,9.677419354838735,1.6129032258064502,31,0.967741935483879,0.016710987782788005,0.3374262920568854,0.0,15,0,0
mmlu_high_school_biology,default,1,4,posterior_mean,310,0.01,0.1,81.61290322580646,3.2258064516129004,170,3.2258064516129004,0.10698732030677946,0.22461170848267623,0.0,80,5,1
mmlu_high_school_biology,default,1,4,gaussian_lcb_1.645,310,0.01,0.1,12.580645161290349,1.2903225806451646,47,0.9677419354838679,0.03428527382741783,0.1523104790534553,0.0,22,0,0
mmlu_high_school_biology,default,1,5,posterior_mean,310,0.01,0.1,65.80645161290329,4.193548387096779,122,4.193548387096779,0.29256561452191104,0.48130419701699617,0.0,59,3,1
mmlu_high_school_biology,default,1,5,gaussian_lcb_1.645,310,0.01,0.1,22.58064516129039,1.9354838709677469,41,1.9354838709677469,0.26996569931013326,0.465055690445909,0.0,19,0,0
mmlu_high_school_biology,default,1,6,posterior_mean,310,0.01,0.1,64.19354838709675,3.8709677419354827,115,3.8709677419354827,0.10057424750452872,0.3012448452614946,0.0,54,6,1
mmlu_high_school_biology,default,1,6,gaussian_lcb_1.645,310,0.01,0.1,7.741935483870977,1.2903225806451646,15,1.2903225806451646,0.07936177592785312,0.2807415115427603,0.0,7,0,0
mmlu_high_school_biology,default,1,7,posterior_mean,310,0.01,0.1,103.54838709677452,7.741935483870977,157,7.741935483870977,0.04980922650017463,0.2763479400316008,0.0,68,8,1
mmlu_high_school_biology,default,1,7,gaussian_lcb_1.645,310,0.01,0.1,11.612903225806527,4.516129032258065,44,4.516129032258065,0.026561837592014997,0.2531622152850012,0.0,13,1,1
mmlu_high_school_biology,default,1,8,posterior_mean,310,0.01,0.1,108.3870967741937,5.8064516129032295,161,5.8064516129032295,0.24687247080587313,0.38447604732724383,0.0,73,12,1
mmlu_high_school_biology,default,1,8,gaussian_lcb_1.645,310,0.01,0.1,25.80645161290327,2.580645161290318,61,1.9354838709677469,0.22781824488380115,0.36579180637453257,0.0,26,0,0
mmlu_high_school_biology,default,1,9,posterior_mean,310,0.01,0.1,92.90322580645194,7.096774193548394,183,7.096774193548394,0.2129571819478173,0.6935830731876498,0.0,74,13,1
mmlu_high_school_biology,default,1,9,gaussian_lcb_1.645,310,0.01,0.1,25.806451612903302,2.9032258064516148,64,2.9032258064516148,0.1854857979727911,0.6678691178170867,0.0,26,5,1
mmlu_high_school_biology,default,1,10,posterior_mean,310,0.01,0.1,84.19354838709684,9.354838709677416,199,7.419354838709669,0.4602150537634416,0.6181369715188665,0.0,90,5,1
mmlu_high_school_biology,default,1,10,gaussian_lcb_1.645,310,0.01,0.1,17.419354838709754,1.9354838709677469,64,1.2903225806451646,0.45947508382472035,0.6175203299032654,0.0,27,0,0
mmlu_high_school_biology,default,1,11,posterior_mean,310,0.01,0.1,99.67741935483868,7.741935483870965,187,7.741935483870965,0.3829652753690219,0.6463945735537837,0.0,73,11,1
mmlu_high_school_biology,default,1,11,gaussian_lcb_1.645,310,0.01,0.1,27.74193548387093,4.8387096774193505,62,4.8387096774193505,0.11118048329286602,0.5597255944810585,0.0,24,2,1
mmlu_high_school_biology,default,1,12,posterior_mean,310,0.01,0.1,78.38709677419354,7.096774193548383,151,7.096774193548383,0.11105715496974601,0.3971942806490148,0.0,69,6,1
mmlu_high_school_biology,default,1,12,gaussian_lcb_1.645,310,0.01,0.1,15.48387096774192,1.6129032258064502,51,1.2903225806451646,0.08361660307549995,0.39226114772420667,0.0,21,0,0
mmlu_high_school_biology,default,1,13,posterior_mean,310,0.01,0.1,55.48387096774191,7.096774193548383,95,7.096774193548383,0.19572204879176797,0.3703087062088102,0.0,44,4,1
mmlu_high_school_biology,default,1,13,gaussian_lcb_1.645,310,0.01,0.1,12.903225806451601,2.2580645161290325,39,1.2903225806451646,0.07495278837630563,0.36478976374918076,0.0,17,0,0
mmlu_high_school_biology,default,1,14,posterior_mean,310,0.01,0.1,83.5483870967744,7.096774193548394,181,6.129032258064515,0.17481789802289383,0.4959648514279105,0.0,70,5,1
mmlu_high_school_biology,default,1,14,gaussian_lcb_1.645,310,0.01,0.1,10.000000000000053,1.9354838709677469,26,1.9354838709677469,0.004039002582186798,0.32796084325740804,0.0,10,0,0
mmlu_high_school_biology,default,1,15,posterior_mean,310,0.01,0.1,90.3225806451616,6.774193548387098,190,6.129032258064515,0.1500134890353404,0.36842794928122685,0.0,90,3,1
mmlu_high_school_biology,default,1,15,gaussian_lcb_1.645,310,0.01,0.1,14.516129032258151,1.2903225806451646,47,1.2903225806451646,0.009496280880255932,0.3339576829691289,0.0,18,0,0
mmlu_high_school_biology,default,1,16,posterior_mean,310,0.01,0.1,147.74193548387098,13.870967741935491,180,13.870967741935491,0.47768142752533993,0.7346822368674604,0.0,84,21,1
mmlu_high_school_biology,default,1,16,gaussian_lcb_1.645,310,0.01,0.1,17.09677419354839,4.838709677419361,44,3.8709677419354827,0.4221836821212469,0.6882182911319225,0.0,20,1,1
mmlu_high_school_biology,default,1,17,posterior_mean,310,0.01,0.1,102.58064516129055,4.193548387096779,202,4.193548387096779,0.47373492118549454,1.1963463984275635,0.0,89,11,1
mmlu_high_school_biology,default,1,17,gaussian_lcb_1.645,310,0.01,0.1,39.354838709677544,4.193548387096779,83,4.193548387096779,0.2091956680926507,1.0366053879061157,0.0,36,5,1
mmlu_high_school_biology,default,1,18,posterior_mean,310,0.01,0.1,97.41935483870974,5.161290322580648,209,4.516129032258065,0.20168805642270782,0.7145488881180863,0.0,90,8,1
mmlu_high_school_biology,default,1,18,gaussian_lcb_1.645,310,0.01,0.1,21.935483870967687,5.161290322580648,75,4.193548387096779,0.18058349712876193,0.7223494045554393,0.0,30,1,1
mmlu_high_school_biology,default,1,19,posterior_mean,310,0.01,0.1,88.38709677419342,8.064516129032262,141,7.41935483870968,0.7189116275484628,0.8473889081589381,0.0,64,8,1
mmlu_high_school_biology,default,1,19,gaussian_lcb_1.645,310,0.01,0.1,23.225806451612897,7.41935483870968,44,7.41935483870968,0.30582340925733176,0.43504065980652845,0.0,19,3,1
mmlu_high_school_chemistry,dataset,1,0,posterior_mean,203,0.01,0.1,149.26108374384225,15.763546798029559,144,15.763546798029559,0.08049302426744254,0.08049302426744254,1.4778325123152691,70,27,1
mmlu_high_school_chemistry,dataset,1,0,gaussian_lcb_1.645,203,0.01,0.1,27.58620689655169,2.463054187192115,45,2.463054187192115,0.016303522333759184,0.016303522333759184,0.0,19,1,1
mmlu_high_school_chemistry,dataset,1,1,posterior_mean,203,0.01,0.1,54.67980295566496,2.9556650246305383,94,2.9556650246305383,0.03562688121886351,0.06884508328367671,0.0,36,6,1
